openssl_101f,libressl_3,sim_value
long_i2c,DES_set_key_unchecked,0.8308410279112382
RSA_eay_private_encrypt,cms_RecipientInfo_kekri_decrypt,0.8308408857486675
rsa_item_sign,ssl_convert_sslv2_client_hello,0.8308403513849714
smime_main,set_keygen_ctx,0.830839801056868
ssl3_get_key_exchange,BN_GF2m_mod_arr,0.8308389617307635
asn1_ex_c2i,ts_main,0.8308387807254889
v2i_AUTHORITY_INFO_ACCESS,ts_main,0.8308385504006467
ASN1_bn_print,tls12_record_layer_mac,0.8308359146959913
pkey_GOST94cp_encrypt,pkey_gost01_decrypt,0.8308332983956859
ec_GF2m_montgomery_point_multiply,asn1_item_ex_combine_new,0.8308316861753509
EVP_VerifyFinal,ssl3_write_pending,0.8308312423832602
TS_compute_imprint,BN_is_prime_fasttest_ex,0.8308275754251797
decode_gost_algor_params,tree_init,0.8308224889935311
do_generate,cms_SignerInfo_content_sign,0.8308222251162105
RAND_query_egd_bytes,PKCS7_decrypt,0.8308209706179999
rsa_main,ASN1_item_sign_ctx,0.830819957229111
req_main,ecdh_KDF_X9_63,0.8308192090826884
crl_akid_check,ocsp_match_issuerid,0.8308191084948067
dgram_read,do_PVK_body,0.8308180419436002
asn1_check_tlen,b64_read,0.8308179654795296
X509_STORE_get_by_subject,x509_name_encode,0.8308179257564627
make_REQ,asn1_ex_c2i,0.8308171968523934
ec_GF2m_simple_mul,SSL_SESSION_encode,0.8308160615105639
do_dh_print,BN_mod_exp_recp,0.8308157658493016
asn1_ex_c2i,x509_name_canon,0.8308143943682682
dgst_main,aes_ccm_cipher,0.8308125254664247
cms_RecipientInfo_ktri_encrypt,cms_main,0.8308098298036699
x509_certify,gendh_main,0.830809666631229
PKCS12_create,PKCS12_parse,0.8308087735255434
asn1_primitive_print,ssl3_get_dtls_hello_verify,0.8308082187524132
PEM_ASN1_write_bio,b64_read,0.8308050320762359
OBJ_obj2txt,CRYPTO_gcm128_encrypt_ctr32,0.8308041409311024
BN_GF2m_mod_mul_arr,ec_GFp_simple_oct2point,0.8308032694762049
TXT_DB_read,ASN1_item_sign_ctx,0.8308021188157251
SSL_new,dtls1_dispatch_alert,0.8308011337583785
compute_wNAF,TS_compute_imprint,0.8307991721874737
i2d_SSL_SESSION,BN_dec2bn,0.8307989958652331
pkey_rsa_verify,password_callback,0.8307986611764051
dsa_do_verify,tls13_server_finished_send,0.8307982741463995
dsa_do_verify,tls13_client_finished_send,0.8307982741463995
RSA_sign,ecdh_cms_set_shared_info,0.8307979873462474
do_cmd,TXT_DB_free,0.8307978288430315
PEM_SealInit,tls12_record_layer_open_record_protected_cipher,0.8307972732987845
ssl3_cbc_digest_record,RSA_padding_check_PKCS1_OAEP_mgf1,0.830796950915645
prime_field_tests,ec_GF2m_simple_is_on_curve,0.8307958577171926
int_engine_configure,notice_section,0.830795584871728
ec_GF2m_montgomery_point_multiply,ec_asn1_group2parameters,0.8307927982163326
ssl3_enc,int_dup_ex_data,0.8307924815194971
query_responder,x509_name_canon,0.8307917863569013
int_TS_RESP_verify_token,ec_GFp_simple_set_Jprojective_coordinates_GFp,0.8307915415802422
CRYPTO_ctr128_encrypt_ctr32,int_rsa_verify,0.8307908250745182
dtls1_enc,X509_REQ_print_ex,0.8307887780245077
EVP_SealInit,HMAC_Init_ex,0.8307885529106479
pkey_main,print_stuff,0.8307877485788102
ubsec_dsa_verify,pkey_gost01_verify,0.8307871576460335
make_REQ,i2d_RSA_NET,0.8307871521155932
do_generate,PEM_X509_INFO_write_bio,0.8307856798733846
ec_GF2m_montgomery_point_multiply,RSA_eay_public_decrypt,0.8307843054343786
ssl3_read_bytes,OBJ_obj2txt,0.8307829486545496
SSL_SESSION_print,ssl3_get_cert_verify,0.83078237758571
cms_RecipientInfo_ktri_decrypt,X509_REQ_print_ex,0.8307821689156594
int_dup_ex_data,BN_dec2bn,0.8307815215990848
ec_wNAF_precompute_mult,tls_client_write_session,0.8307800026944746
asn1_check_tlen,tls_check_subject_altname,0.830779753493433
ASN1_verify,dsaparam_main,0.830778843153604
gendsa_main,dsaparam_main,0.8307784120055368
asn1_item_print_ctx,cms_main,0.8307754643064711
PEM_read_bio,ssl3_send_client_kex_rsa,0.8307754631671163
cms_main,ssl3_get_cert_verify,0.8307749076802684
bind_sureware,ec_GFp_simple_cmp,0.830774902302257
do_pk8pkey,EVP_DigestSignFinal,0.8307746241633995
ASN1_INTEGER_set,pkey_gost01_verify,0.830773971533548
ASN1_ENUMERATED_set,pkey_gost01_verify,0.830773971533548
ssl_set_cert_masks,create_query,0.8307739568597924
unpack_revinfo,http_alloc,0.8307738488943064
query_responder,genpkey_main,0.8307715181030173
BN_mod_exp_mont,ssl3_send_client_certificate,0.8307707635435365
ec_GFp_simple_cmp,PKCS1_MGF1,0.8307702643279182
rsa_main,asn1_ex_c2i,0.8307702375584165
RC2_set_key,BN_mod_exp_mont_consttime,0.8307702228004493
NAME_CONSTRAINTS_check,int_rsa_verify,0.8307695480022147
ASN1_item_ex_i2d,CMS_decrypt_set1_pkey,0.8307683585357185
EVP_DecryptFinal_ex,int_rsa_verify,0.8307666020778237
rsautl_main,smime_main,0.830765123178612
X509_REQ_print_ex,a2i_ASN1_INTEGER,0.8307636837950179
cms_RecipientInfo_kekri_decrypt,int_new_ex_data,0.8307619873151667
hwcrhk_mod_exp,query_responder,0.8307607286191302
client_master_key,DES_cfb64_encrypt,0.8307602240031564
do_generate,OCSP_basic_verify,0.830758867218713
ec_GFp_simple_cmp,x509_certify,0.8307569406572242
OCSP_RESPONSE_print,req_main,0.8307565723627708
PKCS12_gen_mac,cms_SignerInfo_content_sign,0.8307562089601971
asn1_parse2,CMS_SignerInfo_verify,0.8307557038617501
unpack_revinfo,asn1_multi,0.8307555168091655
password_callback,ecparam_main,0.8307547726702726
NAME_CONSTRAINTS_check,X509_STORE_get1_certs,0.8307544168839893
PEM_SealFinal,errstr_main,0.8307538141176518
BN_mod_exp2_mont,x509_name_canon,0.830753356307232
TS_compute_imprint,PKCS7_dataInit,0.8307522314219031
OBJ_obj2txt,ecdh_cms_set_shared_info,0.8307493324156096
dh_pub_decode,tls_ocsp_verify_response,0.8307485372789151
i2b_PVK,PKCS5_PBE_keyivgen,0.8307478191353065
dh_main,int_dup_ex_data,0.8307463322216593
ecparam_main,parse_name,0.8307461153658462
ssl3_get_record,get_cert_by_subject,0.8307443504389762
ssl23_client_hello,DES_ofb_encrypt,0.8307438534365243
multi_split,__b64_pton,0.8307434270721319
ssl3_read_n,do_pk8pkey,0.8307407936467712
BIO_accept,ssl3_get_client_kex_rsa,0.8307400354910524
ec_GFp_simple_point_get_affine_coordinates,ssl3_send_server_hello,0.8307385837800265
asn1_parse2,tls13_exporter,0.8307378475627932
i2d_ECPrivateKey,cms_RecipientInfo_ktri_encrypt,0.8307369586629776
ASN1_ENUMERATED_set,i2d_RSA_NET,0.8307355875268804
ASN1_INTEGER_set,i2d_RSA_NET,0.8307355875268804
x509_object_idx_cnt,RSA_padding_add_PKCS1_PSS_mgf1,0.8307355339102711
prompt_info,TS_RESP_set_genTime_with_precision,0.8307354575767254
i2b_PVK,BN_bin2bn,0.8307338677658396
do_body,PKCS12_gen_mac,0.8307331941544522
cb,do_body,0.830731933099192
d2i_ASN1_SET,ecdh_compute_key,0.8307305810773038
parse_bag,int_rsa_verify,0.8307297757646905
ocsp_match_issuerid,BN_bin2bn,0.8307294340753444
X509_STORE_CTX_get1_issuer,OCSP_basic_verify,0.8307271681043833
TS_RESP_create_tst_info,ECPKParameters_print,0.8307240971576929
get_crl_score,PKCS7_decrypt,0.830723990708292
cswift_dsa_sign,BN_mul,0.8307229429970471
i2d_RSA_NET,CMS_decrypt_set1_pkey,0.8307206434650594
do_cmd,ec_GF2m_simple_oct2point,0.8307204819977039
crl_set_issuers,X509_ATTRIBUTE_set1_data,0.8307201894391943
doit,crl_set_issuers,0.8307182647540385
do_body,priv_decode_gost01,0.8307180083328511
do_buf,ecdh_cms_encrypt,0.8307162035967598
get_client_master_key,dhparam_main,0.8307143932528791
cms_main,asn1_parse2,0.8307139044580506
X509_REQ_print_ex,x509_name_encode,0.8307124540469277
int_dup_ex_data,__b64_pton,0.8307123373315849
ssl_parse_clienthello_use_srtp_ext,BIO_get_accept_socket,0.8307120111555008
BN_mod_exp2_mont,b64_read,0.8307107697265044
ec_GF2m_simple_oct2point,ssl3_send_client_kex_rsa,0.8307102097230038
PEM_read_bio,int_free_ex_data,0.8307088508097658
a2d_ASN1_OBJECT,ecdsa_sign_setup,0.8307072931769777
CRYPTO_ctr128_encrypt_ctr32,tls_load_file,0.8307061941937999
do_PVK_body,i2v_GENERAL_NAME,0.8307050214523708
init_gen_str,set_keygen_ctx,0.8307044460406308
dsa_do_verify,add_attribute_object,0.8307004630924475
a2i_ASN1_ENUMERATED,check,0.8306994763729635
PEM_SealInit,do_cmd,0.8306990220992807
x509_name_ex_d2i,www_body,0.8306985165138459
add_attribute_object,tlsext_sni_server_parse,0.830698172088769
PKCS7_dataInit,prompt_info,0.8306976674408393
do_othername,make_revocation_str,0.8306955453054035
cms_SignerInfo_content_sign,ec_GF2m_simple_mul,0.8306950761705156
cms_RecipientInfo_kekri_encrypt,a2i_ASN1_INTEGER,0.8306945561366301
dgst_main,long_i2c,0.8306938068231642
ssl3_cbc_digest_record,DES_ede3_cfb_encrypt,0.830693237547083
print_stuff,asn1_d2i_ex_primitive,0.8306931734642191
main,i2v_GENERAL_NAME,0.8306916308662271
SSL_CTX_use_certificate_chain_file,ssl3_get_cert_status,0.8306895000188124
DES_enc_write,do_updatedb,0.8306839707682574
fmtint,tls12_record_layer_open_record_protected_cipher,0.8306825708470893
rsa_item_sign,dh_main,0.8306821126320034
ssl2_set_certificate,tls13_server_certificate_send,0.8306814950040278
ec_wNAF_mul,PKCS1_MGF1,0.8306814158469562
ASN1_get_object,DES_cfb_encrypt,0.8306804298945574
hwcrhk_get_pass,TXT_DB_read,0.8306780459321548
hwcrhk_mod_exp,receipt_request_print,0.830677635425763
CMS_decrypt_set1_pkey,int_rsa_verify,0.8306768723991771
dtls1_process_out_of_seq_message,ssl3_get_cert_verify,0.8306757416475228
ca_main,ssl3_get_server_key_exchange,0.8306741990743431
genpkey_main,dhparam_main,0.8306715223375434
args_verify,ec_GF2m_montgomery_point_multiply,0.8306691153687509
do_generate,readpassphrase,0.83066886877788
ubsec_dsa_verify,PEM_do_header,0.830667793022209
X509_verify_cert,ssl3_output_cert_chain,0.830667534194456
ecparam_main,spkac_main,0.8306670638312825
s_time_main,BN_mod_exp_recp,0.8306664663211516
cb,x509_name_ex_d2i,0.8306644754179777
ssl3_enc,ssl_verify_cert_chain,0.8306618886807161
pkeyutl_main,BN_is_prime_fasttest_ex,0.8306613496286976
ubsec_dsa_verify,ec_GFp_simple_oct2point,0.8306596590517542
enc_main,asn1parse_main,0.8306578797102704
ubsec_dsa_do_sign,BN_mod_exp2_mont,0.8306562241631419
asn1_parse2,aes_ccm_cipher,0.8306558421432583
genpkey_main,rsautl_main,0.8306552738761535
genrsa_main,OBJ_obj2txt,0.8306550470101273
ec_GFp_simple_cmp,tls13_server_finished_recv,0.8306546949703135
x509_name_encode,by_mem_ctrl,0.830652845459938
do_EC_KEY_print,make_REQ,0.8306522443767499
get_crl_score,DES_quad_cksum,0.8306512352004494
do_body,tls13_server_finished_send,0.8306505468947862
do_body,tls13_client_finished_send,0.8306505468947862
int_rsa_verify,PKCS5_PBE_keyivgen,0.8306501696737147
PKCS12_key_gen_uni,asn1_template_print_ctx,0.8306494531995783
do_EC_KEY_print,ssl3_send_server_kex_dhe,0.8306450540819517
int_rsa_verify,rand_main,0.830643700055032
verify_main,http_alloc,0.8306429838332926
ASN1_INTEGER_set,dsaparam_main,0.8306427416998896
ASN1_ENUMERATED_set,dsaparam_main,0.8306427416998896
dsa_do_verify,tls13_server_certificate_verify_send,0.8306415406316783
dsa_do_verify,tls13_client_certificate_verify_send,0.8306415406316783
ssl_prepare_clienthello_tlsext,ssl3_read_bytes,0.8306395570309029
DES_ede3_cfb64_encrypt,do_buf,0.8306390653804482
create_query,ec_GFp_simple_cmp,0.8306377387129781
EC_POINT_point2hex,errstr_main,0.8306361664399422
PEM_SealInit,cms_kek_cipher,0.8306317237265136
X509_NAME_oneline,d2i_RSA_NET_2,0.8306300036111112
parse_bag,PKCS12_key_gen_uni,0.8306297961763635
X509_ocspid_print,ssl3_send_client_verify_sigalgs,0.8306287368086798
test_ecdh_curve,ssl3_send_client_hello,0.8306286436220602
prime_main,save_serial,0.8306278946128673
decode_gost_algor_params,a2i_ASN1_INTEGER,0.8306266357206409
pkeyparam_main,crl2pkcs7_main,0.8306257468190081
x509_name_encode,PEM_SealInit,0.8306248756500072
DES_cfb_encrypt,parse_name,0.8306237668633272
DES_ofb64_encrypt,RSA_padding_check_PKCS1_OAEP_mgf1,0.8306234040548068
do_dh_print,x509_constraints_extract_names,0.8306205441298554
crl_set_issuers,rsa_cms_encrypt,0.8306202473715363
CRYPTO_ctr128_encrypt_ctr32,DES_ede3_cbc_encrypt,0.8306183029398
main,tlsext_ocsp_server_parse,0.8306163577446505
ssl3_setup_key_block,SSL_free,0.8306145961787968
app_get_pass,password_callback,0.8306143148990472
RSA_verify_PKCS1_PSS_mgf1,PKCS5_pbkdf2_set,0.8306138586966655
BIO_dump_indent_cb,PKCS5_PBKDF2_HMAC,0.8306103567418388
smime_main,TS_CONF_set_policies,0.8306098688466705
asn1_template_noexp_d2i,tls_load_file,0.8306087568960785
ssl_bytes_to_cipher_list,do_fp,0.8306080827000131
crl2pkcs7_main,X509_print_ex,0.8306061168607544
DES_xcbc_encrypt,CRYPTO_ctr128_encrypt_ctr32,0.8306055538081687
RSA_eay_private_encrypt,TS_compute_imprint,0.83060518484909
d2i_RSA_NET_2,i2b_PVK,0.8306045793059816
pub_decode_gost01,d2i_RSA_NET_2,0.8306041605646293
tls1_final_finish_mac,parse_bag,0.8306019919868208
DES_enc_write,run_test,0.8306002046669012
asn1_primitive_print,X509V3_extensions_print,0.8306001815158186
asn1_primitive_print,x509_name_encode,0.8305985190009302
pkcs7_main,TS_RESP_set_genTime_with_precision,0.8305976175300015
check_crl,verify_main,0.8305970386371282
ASN1_generate_v3,BN_kronecker,0.8305957662072623
ssl3_send_client_key_exchange,do_revoke,0.8305956699354264
do_ssl3_write,BN_hex2bn,0.8305956160636301
hwcrhk_insert_card,PKCS5_v2_PBKDF2_keyivgen,0.8305941256864795
i2d_ECPrivateKey,tls12_record_layer_seal_record_protected_aead,0.8305938475406925
BN_mod_exp_recp,ec_group_new_from_data,0.8305938472578467
CRYPTO_ctr128_encrypt_ctr32,do_revoke,0.8305929850241973
ASN1_TYPE_get_int_octetstring,tls_decrypt_ticket,0.830592922040481
X509_REQ_print_ex,TS_RESP_check_request,0.8305922305795901
TS_RESP_check_request,X509_REQ_print_ex,0.8305922305795901
decode_gost_algor_params,ssl3_get_server_key_exchange,0.8305921089210297
do_body,dsa_pub_decode,0.830591940853737
ASN1_bn_print,readpassphrase,0.8305917966218508
PKCS12_PBE_keyivgen,CMS_SignerInfo_verify_content,0.8305916737717318
engine_main,ssl3_send_certificate_request,0.8305898673785446
pkey_rsa_verifyrecover,errstr_main,0.8305879966614826
dtls1_get_message_fragment,BN_nist_mod_224,0.8305876930768388
PEM_ASN1_write_bio,int_free_ex_data,0.8305856402685574
ts_main,asn1_ex_c2i,0.8305840269187295
ec_GFp_simple_set_compressed_coordinates,ssl3_send_client_hello,0.8305834660165746
ec_GF2m_simple_oct2point,TS_RESP_check_request,0.8305816657522833
PKCS1_MGF1,tlsext_srtp_server_parse,0.8305791179304343
ssl2_set_certificate,ssl3_send_client_kex_rsa,0.8305729954129085
parse_bag,TS_RESP_set_genTime_with_precision,0.8305710758405369
d2i_RSA_NET_2,dh_priv_decode,0.8305697713142639
doit_biopair,do_buf,0.8305692984241986
ec_wNAF_mul,ec_GFp_simple_points_make_affine,0.8305688980651689
priv_decode_gost,int_rsa_verify,0.8305686651721582
ssl3_get_client_key_exchange,parse_name,0.8305683636174139
ssl2_enc_init,ssl_verify_cert_chain,0.8305669251207648
ASN1_get_object,cms_kek_cipher,0.8305667140478948
dgst_main,pkey_rsa_keygen,0.8305660568491138
RSA_verify_PKCS1_PSS_mgf1,passwd_main,0.8305641080270485
dtls1_send_client_key_exchange,BN_dec2bn,0.8305638375230769
ASN1_get_object,do_x509_check,0.8305598407076189
RSA_verify_PKCS1_PSS_mgf1,parse_name,0.8305597435953435
PKCS5_PBKDF2_HMAC,BN_kronecker,0.8305597334163501
test_ecdh_curve,x509_constraints_extract_names,0.8305588582766665
ssl3_read_bytes,NAME_CONSTRAINTS_check,0.8305580172605707
pkey_GOST01cp_encrypt,ecdh_cms_encrypt,0.8305570358996499
X509_print_ex,socks_connect,0.8305565714319183
asn1_multi,TS_CONF_set_digests,0.8305555499156378
EVP_PBE_CipherInit,ecdsa_do_verify,0.8305547898855505
BIO_get_accept_socket,auto_info,0.8305541134052339
CRYPTO_xts128_encrypt,tls12_record_layer_open_record_protected_cipher,0.8305519335394396
CAST_ofb64_encrypt,RSA_padding_add_PKCS1_PSS_mgf1,0.830550394601791
BF_ofb64_encrypt,RSA_padding_add_PKCS1_PSS_mgf1,0.830550394601791
get_cert_by_subject,BN_mod_exp_mont_internal,0.8305485837252913
BN_mod_exp2_mont,dtls1_get_record,0.8305471507530071
ssl3_get_key_exchange,readpassphrase,0.8305469932690752
cms_RecipientInfo_kekri_encrypt,CMS_RecipientInfo_kari_decrypt,0.8305460545201009
rsa_main,module_init,0.8305438368577127
do_revoke,args_verify,0.8305411509271978
RSA_eay_public_encrypt,int_dup_ex_data,0.8305353617864455
PEM_SealFinal,RSA_eay_public_encrypt,0.8305348783908673
ssl3_handshake_mac,BN_mod_exp2_mont,0.8305327460599203
request_certificate,main,0.8305323558657625
s_client_main,CRYPTO_ctr128_encrypt_ctr32,0.8305314982674588
ASN1_INTEGER_set,run_test,0.8305311435840637
ASN1_ENUMERATED_set,run_test,0.8305311435840637
query_responder,aes_ccm_cipher,0.8305303355883168
init_ssl_connection,main,0.8305281220792674
PEM_X509_INFO_write_bio,rsa_cms_encrypt,0.8305277755909495
ec_GF2m_simple_mul,tls13_server_finished_recv,0.8305273888412634
do_dh_print,ssl3_send_client_hello,0.8305263562326715
asn1_ex_c2i,args_verify,0.8305234065401315
tls1_mac,RSA_eay_public_decrypt,0.8305212697866367
SSL_get_shared_ciphers,RSA_padding_check_PKCS1_OAEP_mgf1,0.8305187510542477
ssl3_get_certificate_request,ssl3_read_bytes,0.8305165844093592
PEM_SealFinal,ssl3_get_client_kex_rsa,0.8305137830523497
ssl_set_cert_masks,ssl3_get_dtls_hello_verify,0.8305128837456681
asn1_d2i_ex_primitive,CMS_SignerInfo_verify,0.8305102926535419
load_cert,sess_id_main,0.830509427991053
ssl3_enc,BN_GF2m_mod_inv,0.8305086835997674
RSA_eay_private_encrypt,a2i_ASN1_INTEGER,0.8305065466737821
RSA_eay_private_encrypt,pkey_rsa_sign,0.8305059429794042
PEM_ASN1_write_bio,PKCS7_dataFinal,0.8305058847011464
client_master_key,rand_main,0.8305044923238563
x509_name_ex_d2i,certify_cert,0.8305037117197134
test_sqrt,do_dh_print,0.8305029220247262
ASN1_generate_v3,ssl3_check_cert_and_algorithm,0.8305024238597887
ec_wNAF_mul,asn1parse_main,0.8305009585475818
hwcrhk_get_pass,cms_main,0.8305008533051847
int_dup_ex_data,BN_GF2m_mod_mul_arr,0.8304987305438654
pkey_rsa_verify,s_client_main,0.8304982937905769
rand_main,int_free_ex_data,0.8304965774441614
d2i_ASN1_UINTEGER,tls1_export_keying_material,0.8304953971429122
hwcrhk_rsa_mod_exp,PKCS12_PBE_keyivgen,0.8304952550322495
engine_main,do_EC_KEY_print,0.8304946603400987
BN_is_prime_fasttest_ex,prime_main,0.8304944166729049
SRP_generate_client_master_secret,a2d_ASN1_OBJECT,0.8304925564312807
verify_callback,PKCS7_dataDecode,0.8304923984086292
DES_ofb64_encrypt,RSA_padding_add_PKCS1_PSS_mgf1,0.8304920447456852
OCSP_RESPONSE_print,asn1_parse2,0.830486005585342
do_revoke,cms_RecipientInfo_kekri_encrypt,0.830485801781484
cms_RecipientInfo_pwri_crypt,ssl3_send_client_verify_sigalgs,0.830485662752582
BN_GF2m_mod_mul_arr,tree_init,0.8304834852709608
ssl3_get_certificate_request,asn1_template_ex_d2i,0.8304826401749095
BN_hex2bn,readpassphrase,0.830482152313547
asn1_multi,r2i_pci,0.8304820462586486
ssl3_get_key_exchange,RSA_eay_private_encrypt,0.8304806705973636
do_EC_KEY_print,PKCS7_SIGNER_INFO_sign,0.8304797995784031
ssl23_client_hello,DES_ofb64_encrypt,0.8304796949052387
smime_main,RSA_verify_PKCS1_PSS_mgf1,0.8304790032306726
ec_GF2m_simple_is_on_curve,tlsext_build,0.8304784519214006
X509_print_ex,PEM_X509_INFO_write_bio,0.8304769728074644
BN_mod_exp2_mont,do_cmd,0.8304767585572796
ec_GFp_simple_dbl,tlsext_build,0.8304747240818293
ssl3_send_client_key_exchange,DES_cfb64_encrypt,0.8304745417079784
EVP_PBE_CipherInit,check,0.8304719659095103
do_PVK_body,tls_connect_servername,0.8304715446925385
ECPKParameters_print,ecdh_cms_set_shared_info,0.8304705098467514
dhparam_main,dtls1_get_record,0.8304666099289342
pkey_rsa_verify,dhparam_main,0.8304660906076938
CMS_sign_receipt,PKCS7_dataInit,0.8304650546216763
compute_wNAF,rsa_cms_encrypt,0.8304632307814739
PKCS5_v2_PBKDF2_keyivgen,parse_bag,0.8304623953882867
PEM_read_bio,RSA_verify_PKCS1_PSS_mgf1,0.8304605597229083
ssl3_send_client_key_exchange,RSA_eay_public_decrypt,0.8304587644805601
asn1_ex_i2c,receipt_request_print,0.8304586195047294
dhparam_main,int_new_ex_data,0.830458253843915
